Type,Root Function Name,Function Name,Inclusive Samples,Exclusive Samples,Inclusive Samples %,Exclusive Samples %,
"Callee","System.Windows.Media.GlyphTypeface.GetAdvanceWidthsUnshaped(char*,int32,float64,float64,int32*,bool,valuetype System.Windows.Media.TextFormattingMode,bool)","MS.Internal.TextFormatting.TextFormatterImp.RoundDipForDisplayMode(float64,valuetype System.MidpointRounding)",2,0,"0,21","0,00",
"Root","System.Windows.Media.GlyphTypeface.GetGlyphMetrics(uint16[],int32,float64,valuetype System.Windows.Media.TextFormattingMode,bool,valuetype MS.Internal.Text.TextInterface.GlyphMetrics[])","System.Windows.Media.GlyphTypeface.GetGlyphMetrics(uint16[],int32,float64,valuetype System.Windows.Media.TextFormattingMode,bool,valuetype MS.Internal.Text.TextInterface.GlyphMetrics[])",1,0,"0,11","0,00",
"Caller","System.Windows.Media.GlyphTypeface.GetGlyphMetrics(uint16[],int32,float64,valuetype System.Windows.Media.TextFormattingMode,bool,valuetype MS.Internal.Text.TextInterface.GlyphMetrics[])","System.Windows.Media.GlyphRun.ComputeInkBoundingBox()",1,0,"0,11","0,00",
"Callee","System.Windows.Media.GlyphTypeface.GetGlyphMetrics(uint16[],int32,float64,valuetype System.Windows.Media.TextFormattingMode,bool,valuetype MS.Internal.Text.TextInterface.GlyphMetrics[])","System.Windows.Media.GlyphTypeface.GlyphMetrics(uint16*,int32,valuetype MS.Internal.Text.TextInterface.GlyphMetrics*,float64,valuetype System.Windows.Media.TextFormattingMode,bool)",1,0,"0,11","0,00",
"Root","System.Windows.Media.GlyphTypeface.GetGlyphMetricsAndIndicesOptimized(uint32*,int32,float64,uint16[],valuetype MS.Internal.Text.TextInterface.GlyphMetrics[],valuetype System.Windows.Media.TextFormattingMode,bool)","System.Windows.Media.GlyphTypeface.GetGlyphMetricsAndIndicesOptimized(uint32*,int32,float64,uint16[],valuetype MS.Internal.Text.TextInterface.GlyphMetrics[],valuetype System.Windows.Media.TextFormattingMode,bool)",3,0,"0,32","0,00",
"Caller","System.Windows.Media.GlyphTypeface.GetGlyphMetricsAndIndicesOptimized(uint32*,int32,float64,uint16[],valuetype MS.Internal.Text.TextInterface.GlyphMetrics[],valuetype System.Windows.Media.TextFormattingMode,bool)","System.Windows.Media.GlyphTypeface.GetGlyphMetricsOptimized(valuetype System.Windows.Media.TextFormatting.CharacterBufferRange,float64,uint16[],valuetype MS.Internal.Text.TextInterface.GlyphMetrics[],valuetype System.Windows.Media.TextFormattingMode,bool)",3,0,"0,32","0,00",
"Callee","System.Windows.Media.GlyphTypeface.GetGlyphMetricsAndIndicesOptimized(uint32*,int32,float64,uint16[],valuetype MS.Internal.Text.TextInterface.GlyphMetrics[],valuetype System.Windows.Media.TextFormattingMode,bool)","MS.Internal.FontCache.FontFaceLayoutInfo.IntMap.TryGetValues(uint32*,uint32,uint16*)",3,0,"0,32","0,00",
"Root","System.Windows.Media.GlyphTypeface.GetGlyphMetricsOptimized(valuetype System.Windows.Media.TextFormatting.CharacterBufferRange,float64,uint16[],valuetype MS.Internal.Text.TextInterface.GlyphMetrics[],valuetype System.Windows.Media.TextFormattingMode,bool)","System.Windows.Media.GlyphTypeface.GetGlyphMetricsOptimized(valuetype System.Windows.Media.TextFormatting.CharacterBufferRange,float64,uint16[],valuetype MS.Internal.Text.TextInterface.GlyphMetrics[],valuetype System.Windows.Media.TextFormattingMode,bool)",4,0,"0,42","0,00",
"Caller","System.Windows.Media.GlyphTypeface.GetGlyphMetricsOptimized(valuetype System.Windows.Media.TextFormatting.CharacterBufferRange,float64,uint16[],valuetype MS.Internal.Text.TextInterface.GlyphMetrics[],valuetype System.Windows.Media.TextFormattingMode,bool)","System.Windows.Media.Typeface.CheckFastPathNominalGlyphs(valuetype System.Windows.Media.TextFormatting.CharacterBufferRange,float64,float64,float64,bool,bool,class System.Globalization.CultureInfo,valuetype System.Windows.Media.TextFormattingMode,bool,bool,int32&)",2,0,"0,21","0,00",
"Caller","System.Windows.Media.GlyphTypeface.GetGlyphMetricsOptimized(valuetype System.Windows.Media.TextFormatting.CharacterBufferRange,float64,uint16[],valuetype MS.Internal.Text.TextInterface.GlyphMetrics[],valuetype System.Windows.Media.TextFormattingMode,bool)","System.Windows.Media.Typeface.GetCharacterNominalWidthsAndIdealWidth(valuetype System.Windows.Media.TextFormatting.CharacterBufferRange,float64,float64,valuetype System.Windows.Media.TextFormattingMode,bool,int32[]&,int32&)",2,0,"0,21","0,00",
"Callee","System.Windows.Media.GlyphTypeface.GetGlyphMetricsOptimized(valuetype System.Windows.Media.TextFormatting.CharacterBufferRange,float64,uint16[],valuetype MS.Internal.Text.TextInterface.GlyphMetrics[],valuetype System.Windows.Media.TextFormattingMode,bool)","System.Windows.Media.GlyphTypeface.GetGlyphMetricsAndIndicesOptimized(uint32*,int32,float64,uint16[],valuetype MS.Internal.Text.TextInterface.GlyphMetrics[],valuetype System.Windows.Media.TextFormattingMode,bool)",3,0,"0,32","0,00",
"Callee","System.Windows.Media.GlyphTypeface.GetGlyphMetricsOptimized(valuetype System.Windows.Media.TextFormatting.CharacterBufferRange,float64,uint16[],valuetype MS.Internal.Text.TextInterface.GlyphMetrics[],valuetype System.Windows.Media.TextFormattingMode,bool)","System.Windows.Media.TextFormatting.CharacterBufferRange.get_Item(int32)",1,1,"0,11","0,11",
"Root","System.Windows.Media.GlyphTypeface.GlyphMetrics(uint16*,int32,valuetype MS.Internal.Text.TextInterface.GlyphMetrics*,float64,valuetype System.Windows.Media.TextFormattingMode,bool)","System.Windows.Media.GlyphTypeface.GlyphMetrics(uint16*,int32,valuetype MS.Internal.Text.TextInterface.GlyphMetrics*,float64,valuetype System.Windows.Media.TextFormattingMode,bool)",1,0,"0,11","0,00",
"Caller","System.Windows.Media.GlyphTypeface.GlyphMetrics(uint16*,int32,valuetype MS.Internal.Text.TextInterface.GlyphMetrics*,float64,valuetype System.Windows.Media.TextFormattingMode,bool)","System.Windows.Media.GlyphTypeface.GetGlyphMetrics(uint16[],int32,float64,valuetype System.Windows.Media.TextFormattingMode,bool,valuetype MS.Internal.Text.TextInterface.GlyphMetrics[])",1,0,"0,11","0,00",
"Callee","System.Windows.Media.GlyphTypeface.GlyphMetrics(uint16*,int32,valuetype MS.Internal.Text.TextInterface.GlyphMetrics*,float64,valuetype System.Windows.Media.TextFormattingMode,bool)","MS.Internal.FontCache.Util.get_PixelsPerDip()",1,1,"0,11","0,11",
"Root","System.Windows.Media.HitTestDrawingContextWalker.DrawRectangle(class System.Windows.Media.Brush,class System.Windows.Media.Pen,valuetype System.Windows.Rect)","System.Windows.Media.HitTestDrawingContextWalker.DrawRectangle(class System.Windows.Media.Brush,class System.Windows.Media.Pen,valuetype System.Windows.Rect)",3,0,"0,32","0,00",
"Caller","System.Windows.Media.HitTestDrawingContextWalker.DrawRectangle(class System.Windows.Media.Brush,class System.Windows.Media.Pen,valuetype System.Windows.Rect)","System.Windows.Media.RenderData.DrawingContextWalk(class System.Windows.Media.DrawingContextWalker)",3,0,"0,32","0,00",
"Callee","System.Windows.Media.HitTestDrawingContextWalker.DrawRectangle(class System.Windows.Media.Brush,class System.Windows.Media.Pen,valuetype System.Windows.Rect)","System.Windows.DependencyObject.SetValueInternal(class System.Windows.DependencyProperty,object)",3,0,"0,32","0,00",
"Root","System.Windows.Media.Matrix.get_Determinant()","System.Windows.Media.Matrix.get_Determinant()",1,1,"0,11","0,11",
"Caller","System.Windows.Media.Matrix.get_Determinant()","System.Windows.Media.Matrix.get_HasInverse()",1,1,"0,11","0,11",
"Root","System.Windows.Media.Matrix.get_HasInverse()","System.Windows.Media.Matrix.get_HasInverse()",1,0,"0,11","0,00",
"Caller","System.Windows.Media.Matrix.get_HasInverse()","MS.Internal.PointUtil.TryApplyVisualTransform(valuetype System.Windows.Point,class System.Windows.Media.Visual,bool,bool,bool&)",1,0,"0,11","0,00",
"Callee","System.Windows.Media.Matrix.get_HasInverse()","System.Windows.Media.Matrix.get_Determinant()",1,1,"0,11","0,11",
"Root","System.Windows.Media.Matrix.get_Identity()","System.Windows.Media.Matrix.get_Identity()",2,2,"0,21","0,21",
"Caller","System.Windows.Media.Matrix.get_Identity()","System.Windows.Media.TranslateTransform.get_Value()",1,1,"0,11","0,11",
"Caller","System.Windows.Media.Matrix.get_Identity()","System.Windows.Media.Visual.TrySimpleTransformToAncestor(class System.Windows.Media.Visual,bool,class System.Windows.Media.GeneralTransform&,valuetype System.Windows.Media.Matrix&)",1,1,"0,11","0,11",
"Root","System.Windows.Media.Matrix.Invert()","System.Windows.Media.Matrix.Invert()",1,1,"0,11","0,11",
"Caller","System.Windows.Media.Matrix.Invert()","System.Windows.Media.Visual.TrySimpleTransformToAncestor(class System.Windows.Media.Visual,bool,class System.Windows.Media.GeneralTransform&,valuetype System.Windows.Media.Matrix&)",1,1,"0,11","0,11",
"Root","System.Windows.Media.Matrix.op_Multiply(valuetype System.Windows.Media.Matrix,valuetype System.Windows.Media.Matrix)","System.Windows.Media.Matrix.op_Multiply(valuetype System.Windows.Media.Matrix,valuetype System.Windows.Media.Matrix)",1,1,"0,11","0,11",
"Caller","System.Windows.Media.Matrix.op_Multiply(valuetype System.Windows.Media.Matrix,valuetype System.Windows.Media.Matrix)","System.Windows.Media.TransformGroup.get_Value()",1,1,"0,11","0,11",
"Root","System.Windows.Media.Matrix.RotateAt(float64,float64,float64)","System.Windows.Media.Matrix.RotateAt(float64,float64,float64)",1,0,"0,11","0,00",
"Caller","System.Windows.Media.Matrix.RotateAt(float64,float64,float64)","System.Windows.Media.RotateTransform.get_Value()",1,0,"0,11","0,00",
"Callee","System.Windows.Media.Matrix.RotateAt(float64,float64,float64)","MS.Internal.MatrixUtil.MultiplyMatrix(valuetype System.Windows.Media.Matrix&,valuetype System.Windows.Media.Matrix&)",1,1,"0,11","0,11",
"Root","System.Windows.Media.Matrix.Skew(float64,float64)","System.Windows.Media.Matrix.Skew(float64,float64)",1,1,"0,11","0,11",
"Caller","System.Windows.Media.Matrix.Skew(float64,float64)","System.Windows.Media.SkewTransform.get_Value()",1,1,"0,11","0,11",
"Root","System.Windows.Media.MediaContext.add__resourcesUpdatedHandlers(class System.Windows.Media.MediaContext/ResourcesUpdatedHandler)","System.Windows.Media.MediaContext.add__resourcesUpdatedHandlers(class System.Windows.Media.MediaContext/ResourcesUpdatedHandler)",1,0,"0,11","0,00",
"Caller","System.Windows.Media.MediaContext.add__resourcesUpdatedHandlers(class System.Windows.Media.MediaContext/ResourcesUpdatedHandler)","System.Windows.Media.Animation.IndependentAnimationStorage.InvalidateResource()",1,0,"0,11","0,00",
"Callee","System.Windows.Media.MediaContext.add__resourcesUpdatedHandlers(class System.Windows.Media.MediaContext/ResourcesUpdatedHandler)","System.MulticastDelegate.CombineImpl(class System.Delegate)",1,1,"0,11","0,11",
"Root","System.Windows.Media.MediaContext.AnimatedRenderMessageHandler(object)","System.Windows.Media.MediaContext.AnimatedRenderMessageHandler(object)",67,0,"7,05","0,00",
"Caller","System.Windows.Media.MediaContext.AnimatedRenderMessageHandler(object)","System.Windows.Threading.ExceptionWrapper.InternalRealCall(class System.Delegate,object,int32)",67,0,"7,05","0,00",
"Callee","System.Windows.Media.MediaContext.AnimatedRenderMessageHandler(object)","System.Windows.Media.MediaContext.RenderMessageHandlerCore(object)",67,0,"7,05","0,00",
"Root","System.Windows.Media.MediaContext.BeginInvokeOnRender(class System.Windows.Threading.DispatcherOperationCallback,object)","System.Windows.Media.MediaContext.BeginInvokeOnRender(class System.Windows.Threading.DispatcherOperationCallback,object)",1,0,"0,11","0,00",
"Caller","System.Windows.Media.MediaContext.BeginInvokeOnRender(class System.Windows.Threading.DispatcherOperationCallback,object)","System.Windows.ContextLayoutManager.NeedsRecalc()",1,0,"0,11","0,00",
"Callee","System.Windows.Media.MediaContext.BeginInvokeOnRender(class System.Windows.Threading.DispatcherOperationCallback,object)","MS.Utility.FrugalObjectList`1.Add(!0)",1,0,"0,11","0,00",
"Root","System.Windows.Media.MediaContext.CommitChannel()","System.Windows.Media.MediaContext.CommitChannel()",3,1,"0,32","0,11",
"Caller","System.Windows.Media.MediaContext.CommitChannel()","System.Windows.Media.MediaContext.EstimatedNextVSyncTimeExpired(object,class System.EventArgs)",1,1,"0,11","0,11",
"Caller","System.Windows.Media.MediaContext.CommitChannel()","System.Windows.Media.MediaContext.NotifyPresented(valuetype System.Windows.Media.Composition.MIL_PRESENTATION_RESULTS,int64,int32)",2,0,"0,21","0,00",
"Callee","System.Windows.Media.MediaContext.CommitChannel()","System.Windows.Media.Composition.DUCE.Channel.Commit()",1,0,"0,11","0,00",
"Callee","System.Windows.Media.MediaContext.CommitChannel()","System.Windows.Media.MediaContext.RequestPresentedNotification(class System.Windows.Media.Composition.DUCE/Channel,int64)",1,0,"0,11","0,00",
"Root","System.Windows.Media.MediaContext.CountsToTicks(int64)","System.Windows.Media.MediaContext.CountsToTicks(int64)",1,0,"0,11","0,00",
"Caller","System.Windows.Media.MediaContext.CountsToTicks(int64)","System.Windows.Media.MediaContext.get_HasCommittedThisVBlankInterval()",1,0,"0,11","0,00",
"Callee","System.Windows.Media.MediaContext.CountsToTicks(int64)","[clr.dll]",1,1,"0,11","0,11",
"Root","System.Windows.Media.MediaContext.EstimatedNextVSyncTimeExpired(object,class System.EventArgs)","System.Windows.Media.MediaContext.EstimatedNextVSyncTimeExpired(object,class System.EventArgs)",2,0,"0,21","0,00",
"Caller","System.Windows.Media.MediaContext.EstimatedNextVSyncTimeExpired(object,class System.EventArgs)","System.Windows.Threading.DispatcherTimer.FireTick(object)",2,0,"0,21","0,00",
"Callee","System.Windows.Media.MediaContext.EstimatedNextVSyncTimeExpired(object,class System.EventArgs)","System.Windows.Media.MediaContext.CommitChannel()",1,1,"0,11","0,11",
"Callee","System.Windows.Media.MediaContext.EstimatedNextVSyncTimeExpired(object,class System.EventArgs)","System.Windows.Media.MediaContext.ScheduleNextRenderOp(valuetype System.TimeSpan)",1,0,"0,11","0,00",
"Root","System.Windows.Media.MediaContext.FireInvokeOnRenderCallbacks()","System.Windows.Media.MediaContext.FireInvokeOnRenderCallbacks()",46,0,"4,84","0,00",
"Caller","System.Windows.Media.MediaContext.FireInvokeOnRenderCallbacks()","System.Windows.Media.MediaContext.RenderMessageHandlerCore(object)",46,0,"4,84","0,00",
"Callee","System.Windows.Media.MediaContext.FireInvokeOnRenderCallbacks()","System.Windows.Media.MediaContext.FireLoadedPendingCallbacks()",1,0,"0,11","0,00",
"Callee","System.Windows.Media.MediaContext.FireInvokeOnRenderCallbacks()","System.Windows.Media.MediaContext.InvokeOnRenderCallback.DoWork()",45,0,"4,74","0,00",
"Root","System.Windows.Media.MediaContext.FireLoadedPendingCallbacks()","System.Windows.Media.MediaContext.FireLoadedPendingCallbacks()",1,0,"0,11","0,00",
"Caller","System.Windows.Media.MediaContext.FireLoadedPendingCallbacks()","System.Windows.Media.MediaContext.FireInvokeOnRenderCallbacks()",1,0,"0,11","0,00",
"Callee","System.Windows.Media.MediaContext.FireLoadedPendingCallbacks()","MS.Internal.LoadedOrUnloadedOperation.DoWork()",1,0,"0,11","0,00",
"Root","System.Windows.Media.MediaContext.get_HasCommittedThisVBlankInterval()","System.Windows.Media.MediaContext.get_HasCommittedThisVBlankInterval()",3,1,"0,32","0,11",
"Caller","System.Windows.Media.MediaContext.get_HasCommittedThisVBlankInterval()","System.Windows.Media.MediaContext.NotifyPresented(valuetype System.Windows.Media.Composition.MIL_PRESENTATION_RESULTS,int64,int32)",3,1,"0,32","0,11",
"Callee","System.Windows.Media.MediaContext.get_HasCommittedThisVBlankInterval()","MS.Win32.SafeNativeMethods.QueryPerformanceCounter(int64&)",1,0,"0,11","0,00",
"Callee","System.Windows.Media.MediaContext.get_HasCommittedThisVBlankInterval()","System.Windows.Media.MediaContext.CountsToTicks(int64)",1,0,"0,11","0,00",
"Root","System.Windows.Media.MediaContext.InvokeOnRenderCallback.DoWork()","System.Windows.Media.MediaContext.InvokeOnRenderCallback.DoWork()",45,0,"4,74","0,00",
"Caller","System.Windows.Media.MediaContext.InvokeOnRenderCallback.DoWork()","System.Windows.Media.MediaContext.FireInvokeOnRenderCallbacks()",45,0,"4,74","0,00",
"Callee","System.Windows.Media.MediaContext.InvokeOnRenderCallback.DoWork()","System.Windows.ContextLayoutManager.UpdateLayoutCallback(object)",45,0,"4,74","0,00",
"Root","System.Windows.Media.MediaContext.NotifyChannelMessage()","System.Windows.Media.MediaContext.NotifyChannelMessage()",10,0,"1,05","0,00",
"Caller","System.Windows.Media.MediaContext.NotifyChannelMessage()","System.Windows.Media.MediaContextNotificationWindow.MessageFilter(native int,int32,native int,native int,bool&)",10,0,"1,05","0,00",
